elevation,aspect,slope,hdist2water,vdist2water,hdist2road,shade_9am,shade_noon,shade_3pm,hdist2fire,w1,w2,w3,s1,s2,cov_type
2444,26,24,170,71,765,202,181,106,778,0,0,1,0,1,6
2384,10,13,190,65,997,205,213,143,755,0,0,0,0,1,6
2563,37,27,150,-36,854,208,172,85,1190,0,0,1,0,1,6
2501,61,9,60,8,467,227,222,128,1426,0,0,0,1,0,6
2335,82,7,30,15,324,230,228,130,1261,0,0,0,1,0,6
2458,317,22,424,100,819,155,214,196,1176,0,0,0,0,1,6
2491,45,11,516,81,524,223,216,126,997,0,0,0,1,0,6
2468,40,23,60,28,1159,215,182,91,787,0,0,1,0,1,6
2353,307,24,408,167,1114,146,217,208,979,0,0,0,0,1,6
2316,225,38,67,46,1328,141,242,213,511,0,0,0,1,0,6
2729,62,22,127,34,1200,232,188,77,514,0,0,1,1,0,6
2323,35,35,120,53,671,193,141,59,721,0,0,0,0,1,6
2626,325,21,255,129,828,162,212,187,420,0,0,1,1,0,6
2487,332,5,30,4,1956,209,234,163,912,0,0,1,0,1,6
2458,98,7,488,102,706,232,230,130,1101,0,0,0,1,0,6
2435,123,20,319,91,741,250,220,88,1374,0,0,0,1,0,6
2535,109,29,30,3,1889,254,194,46,492,0,0,1,0,1,6
2237,43,17,424,111,603,221,201,110,67,0,0,0,1,0,6
2402,132,14,212,61,636,242,232,116,1425,0,0,0,1,0,6
2390,326,16,362,120,891,180,221,180,1050,0,0,0,1,0,6
2836,96,25,426,163,1036,250,194,56,446,0,0,1,1,0,6
2713,340,17,170,64,2170,182,213,169,2340,0,0,1,0,1,6
2551,174,9,0,0,1415,226,245,152,1332,0,0,1,0,0,6
2388,297,18,124,29,1291,168,232,203,300,0,0,0,0,1,6
2471,189,6,30,0,1484,220,244,159,603,0,0,1,0,1,6
2363,45,12,120,44,1100,223,213,122,853,0,0,0,0,1,6
2443,282,18,150,65,589,167,238,210,408,0,0,0,0,1,6
1972,316,15,108,22,459,178,225,187,631,0,0,0,0,1,6
2370,269,24,90,21,162,151,241,224,150,0,0,1,1,0,6
2350,1,19,0,0,1340,190,201,145,757,0,0,0,0,1,6
2291,41,16,30,-2,124,221,204,114,1064,0,0,0,0,0,6
2438,346,15,451,94,904,189,214,163,1431,0,0,0,0,1,6
2483,42,28,0,0,738,212,166,72,1421,0,0,1,0,1,6
2445,33,11,277,104,720,218,216,133,1158,0,0,0,1,0,6
2431,50,15,120,54,408,226,207,111,511,0,0,0,0,1,6
2232,118,24,85,38,1530,252,211,72,450,0,0,0,1,0,6
2344,250,11,0,0,400,196,248,190,799,0,0,1,0,1,6
2346,81,24,60,20,997,244,190,62,1357,0,0,0,0,1,6
2598,21,14,301,20,1634,210,210,134,1860,0,0,1,0,1,6
2489,327,14,30,8,573,184,223,178,1357,0,0,0,0,1,6
2366,292,19,30,7,1358,164,233,208,371,0,0,0,0,1,6
2429,339,14,390,85,937,188,218,169,1466,0,0,0,0,1,6
2478,38,32,192,77,1110,203,154,66,942,0,0,1,0,1,6
3329,74,12,60,8,2210,235,216,111,1036,0,0,1,1,0,7
3322,250,25,362,70,3401,157,248,222,1442,0,0,1,1,0,7
3373,81,9,335,41,2563,232,225,125,1563,0,0,1,1,0,7
3393,175,13,426,109,2197,227,246,149,553,0,0,1,1,0,7
3312,27,23,256,92,2151,204,183,106,1187,0,0,1,1,0,7
3330,243,2,660,122,845,215,240,163,1084,0,0,1,1,0,7
3408,93,9,361,63,834,234,227,125,930,0,1,0,1,0,7
3260,218,15,0,0,2504,202,253,184,514,0,0,1,1,0,7
3302,69,14,417,88,819,234,211,106,1116,0,0,1,1,0,7
3447,86,15,808,84,886,240,215,101,342,0,1,0,1,0,7
3390,298,14,953,208,4622,180,234,194,2819,0,0,1,1,0,7
3486,336,13,446,151,1271,190,222,170,1634,0,1,0,1,0,7
3508,156,6,451,15,1383,227,241,148,882,0,1,0,1,0,7
3481,300,10,212,29,5299,192,236,184,4171,0,0,1,1,0,7
3250,97,16,319,89,2557,244,215,95,3199,0,0,1,1,0,7
3308,158,15,418,29,4022,235,241,132,1983,0,0,1,1,0,7
3296,45,3,0,0,2374,220,232,149,376,0,0,1,1,0,7
3412,138,22,212,30,1909,247,227,97,3144,1,0,0,1,0,7
3304,351,19,576,178,3692,184,205,157,3603,0,0,1,1,0,7
3311,51,15,0,0,2440,226,207,111,4069,0,1,0,1,0,7
3382,319,10,408,46,1538,194,231,177,780,0,0,1,1,0,7
3354,310,11,484,117,3233,189,232,183,3371,0,0,1,1,0,7
3343,122,15,834,227,2823,244,227,108,2502,0,0,1,1,0,7
3344,60,16,162,21,2758,231,205,102,2402,1,0,0,1,0,7
3330,75,13,95,-1,2804,235,216,110,1761,0,0,1,1,0,7
3295,12,16,514,128,2764,203,206,138,3357,0,0,1,1,0,7
3394,300,15,127,6,5055,177,233,196,3842,0,0,1,1,0,7
3285,126,7,162,4,3886,232,236,137,3928,1,0,0,1,0,7
3231,135,4,85,4,3354,226,238,146,1984,1,0,0,1,0,7
3253,42,18,778,173,1179,220,198,107,1851,0,0,1,1,0,7
3329,164,12,1087,147,2571,231,243,141,1908,0,0,1,1,0,7
3285,107,17,283,39,2547,247,218,94,1480,0,0,1,1,0,7
3412,310,8,285,36,2801,199,235,175,2164,1,0,0,1,0,7
3291,74,37,60,38,4004,235,147,0,4135,1,0,0,1,0,7
3410,54,7,685,131,1998,224,225,136,1717,1,0,0,1,0,7
3353,176,17,1001,114,2676,227,247,147,2195,0,0,1,1,0,7
3359,19,11,0,0,1631,212,217,141,1812,0,1,0,1,0,7
3384,291,8,424,8,2932,197,239,181,2040,1,0,0,1,0,7
3373,18,4,30,1,2662,217,231,152,2329,1,0,0,1,0,7
3385,186,11,234,77,2067,222,248,159,745,0,0,1,1,0,7
3359,48,6,67,0,4555,223,227,140,4195,0,0,1,0,0,7
3410,306,8,404,22,4897,198,236,178,4061,0,0,1,1,0,7
3630,56,5,234,93,1708,223,229,141,1873,0,1,0,1,0,7
3330,51,10,108,10,2058,225,219,127,1091,0,0,1,1,0,7
3389,198,5,60,-4,2697,218,244,162,458,0,0,1,1,0,7
3310,228,21,285,58,3380,185,254,200,1445,0,0,1,1,0,7
3342,325,12,268,4,5102,190,227,176,3301,0,0,1,1,0,7
3268,36,25,150,40,1678,209,176,90,644,0,0,1,1,0,7
3360,80,7,497,38,994,229,228,133,2465,0,0,1,1,0,7
3344,129,39,192,106,3878,249,185,24,3329,0,0,1,1,0,7
3550,340,21,210,56,1800,170,204,170,2215,0,1,0,1,0,7
3308,36,6,30,5,3547,220,226,142,2493,0,0,1,0,0,7
3418,304,13,576,102,1585,185,233,188,782,0,0,1,1,0,7
3363,340,14,800,92,1159,190,219,167,1854,0,0,1,1,0,7
3291,333,8,630,21,3730,201,229,168,1006,0,0,1,1,0,7
3233,15,13,977,216,2089,208,212,139,2206,0,0,1,1,0,7
3299,315,2,335,75,1140,214,237,161,2282,1,0,0,1,0,7
3522,94,32,408,125,2488,250,175,27,3703,1,0,0,1,0,7
3230,106,21,162,30,1006,250,209,76,940,0,0,1,1,0,7
3364,83,6,437,42,1144,228,230,137,2478,0,0,1,1,0,7
3577,110,16,270,75,2664,245,221,100,3904,1,0,0,1,0,7
3358,139,15,700,152,553,242,234,117,153,0,1,0,1,0,7
3485,347,15,488,143,1273,190,214,162,1677,0,1,0,1,0,7
3435,261,12,939,248,4800,189,246,195,2969,0,0,1,1,0,7
3371,339,15,108,15,5131,187,218,169,3540,0,0,1,1,0,7
3368,281,8,323,46,3860,197,241,184,2067,0,0,1,1,0,7
3410,225,1,242,71,1718,217,240,160,1036,0,0,1,1,0,7
3380,232,11,85,6,4380,203,250,184,3596,0,0,1,1,0,7
3329,171,13,366,50,3957,229,245,146,1917,0,0,1,1,0,7
3276,52,11,150,11,3636,226,217,124,3529,1,0,0,1,0,7
3442,37,19,541,93,2724,216,196,108,1279,0,0,1,1,0,7
3326,116,26,42,18,1968,254,204,61,841,0,0,1,1,0,7
3419,308,12,268,25,5039,188,232,185,3993,0,0,1,1,0,7
3257,98,9,192,38,2681,235,228,124,2621,1,0,0,1,0,7
3523,80,13,240,30,1383,237,217,109,997,0,1,0,1,0,7
3364,167,30,361,205,1681,229,234,114,576,0,0,1,1,0,7
3385,301,7,295,31,1618,201,237,176,785,0,0,1,1,0,7
3410,98,16,306,172,3866,244,216,96,3448,0,0,1,1,0,7
3400,336,6,361,61,1591,206,231,164,1129,0,0,1,1,0,7
3364,188,12,765,125,4368,221,249,159,2329,0,0,1,1,0,7
3462,83,25,258,65,2442,245,187,56,3732,1,0,0,1,0,7
3323,95,19,540,166,1243,247,208,81,1084,0,0,1,1,0,7
2973,146,23,713,307,2408,244,230,101,1744,0,0,1,0,1,7
3464,98,24,366,67,2355,250,199,64,3596,1,0,0,1,0,7
3415,292,13,582,106,1574,183,237,194,811,0,0,1,1,0,7
3412,10,9,631,173,3105,210,221,148,2040,0,0,1,1,0,7
3230,81,11,42,2,2069,235,219,114,108,0,0,1,1,0,7
3384,93,29,90,45,1891,250,183,40,1026,0,0,1,1,0,7
3318,10,19,849,181,1398,195,198,136,1691,0,0,1,1,0,7
3347,62,21,175,7,3084,232,190,80,1965,1,0,0,1,0,7
3412,76,7,834,-80,841,229,227,131,300,0,1,0,1,0,7
3400,5,18,558,204,4200,195,203,142,3673,0,0,1,1,0,7
3385,159,10,330,73,1434,231,242,142,2889,1,0,0,1,0,7
3280,218,8,324,53,3916,211,248,173,2438,1,0,0,0,0,7
3609,351,21,234,86,2018,178,199,156,2415,0,1,0,1,0,7
3439,356,12,541,207,1063,200,218,155,1477,0,1,0,1,0,7
3393,283,9,234,29,4938,196,241,184,3877,0,0,1,1,0,7
3313,60,8,30,-6,2883,226,224,132,1812,0,0,1,1,0,7
3245,163,31,175,86,1638,231,230,104,499,0,0,1,1,0,7
3408,291,4,417,35,2190,208,239,169,2650,0,0,1,1,0,7
3303,148,14,30,9,1065,238,238,128,1323,0,1,0,1,0,7
3200,134,23,0,0,2525,249,223,90,2821,1,0,0,1,0,7
3421,319,5,234,76,960,207,235,167,1024,0,1,0,1,0,7
3302,169,34,272,143,1687,223,231,110,509,0,0,1,1,0,7
3333,104,10,42,-5,4474,237,228,121,4050,0,0,1,0,0,7
3255,63,10,30,-3,2790,229,220,123,1728,0,0,1,1,0,7
3386,130,11,828,180,664,238,234,124,134,0,1,0,1,0,7
3420,24,8,285,81,1706,216,224,144,1211,0,0,1,1,0,7
3303,23,8,162,13,4047,216,223,144,3929,1,0,0,1,0,7
3340,229,14,0,0,2700,198,252,189,612,0,0,1,1,0,7
3473,339,32,361,184,1224,135,176,169,1674,0,1,0,1,0,7
3384,27,3,175,-12,2186,218,232,151,3483,1,0,0,1,0,7
3390,160,13,433,39,2271,233,242,138,499,0,0,1,1,0,7
3595,102,22,361,93,2638,250,206,72,3838,1,0,0,1,0,7
3358,204,10,0,0,2592,215,249,169,497,0,0,1,1,0,7
3377,178,9,1140,175,2868,224,246,154,1589,0,0,1,1,0,7
3365,45,16,655,16,3542,222,202,109,1732,0,0,1,1,0,7
3226,50,18,192,21,1624,225,199,101,598,0,0,1,1,0,7
3409,345,27,366,164,942,158,188,162,1433,0,1,0,1,0,7
3252,320,15,150,16,2017,181,225,183,324,0,0,1,1,0,7
3430,303,11,402,22,4994,189,235,186,4115,0,0,1,1,0,7
3403,123,5,42,0,3095,228,236,142,997,0,0,1,1,0,7
3376,139,16,0,0,2750,242,233,115,648,0,0,1,1,0,7
3190,66,11,95,0,1489,231,217,117,742,0,0,1,1,0,7
3432,305,14,552,63,1983,181,232,191,524,0,0,1,1,0,7
3442,227,8,755,242,2182,209,248,176,994,0,0,1,1,0,7
3291,101,2,0,0,4162,223,236,148,3766,1,0,0,1,0,7
3308,7,13,458,96,2821,204,214,146,2279,0,0,1,1,0,7
3287,58,9,319,48,2497,227,221,128,1433,0,0,1,1,0,7
3421,161,11,1053,72,3372,231,243,142,990,0,0,1,1,0,7
3230,4,24,60,30,3097,181,186,136,212,0,0,1,0,0,7
3335,42,12,108,12,2955,222,213,124,2285,1,0,0,1,0,7
3287,294,8,134,3,4906,199,238,179,3072,0,0,1,1,0,7
3360,289,9,60,4,5016,194,239,185,3693,0,0,1,1,0,7
3368,19,18,446,129,3245,204,200,128,2167,0,0,1,1,0,7
3407,92,11,153,10,2301,238,222,114,3660,1,0,0,1,0,7
3386,172,14,433,132,2239,228,246,146,558,0,0,1,1,0,7
3229,214,19,67,29,2843,199,254,185,175,0,0,1,0,0,7
3226,34,18,150,35,3528,215,199,114,3442,1,0,0,0,0,7
3354,60,10,242,5,3153,228,219,123,1638,0,0,1,1,0,7
3334,192,26,201,93,2252,208,249,160,771,0,0,1,1,0,7
3266,67,14,67,1,2300,233,211,107,2805,1,0,0,1,0,7
3241,5,15,150,34,1738,200,210,146,437,0,0,1,1,0,7
3381,340,14,769,42,1302,190,219,167,1595,0,0,1,1,0,7
3321,354,15,60,12,4414,193,212,156,4002,1,0,0,1,0,7
3278,216,7,598,51,4354,213,247,170,1976,1,0,0,0,0,7
3275,171,13,300,57,2893,229,245,146,2409,1,0,0,1,0,7
3433,129,10,553,276,1654,237,234,127,767,0,0,1,1,0,7
3249,51,14,42,0,2875,226,210,115,1816,0,0,1,1,0,7
3346,72,8,350,24,997,230,224,127,2616,0,0,1,1,0,7
3488,134,21,240,81,3995,248,225,94,3911,0,0,1,1,0,7
3426,354,16,443,78,3975,191,210,155,3394,0,0,1,1,0,7
3236,25,11,0,0,4678,215,217,138,3827,0,0,1,0,0,7
3203,291,8,42,1,4198,197,239,181,1552,1,0,0,0,0,7
3256,64,8,67,2,2337,228,224,129,2799,1,0,0,1,0,7
3308,119,2,120,6,3852,223,237,149,2388,1,0,0,1,0,7
3242,225,14,0,0,2482,200,252,187,495,0,0,1,1,0,7
3137,14,22,0,0,1343,193,188,125,883,0,0,1,0,0,7
3298,175,11,390,80,3157,226,246,151,2147,1,0,0,1,0,7
3352,23,7,30,2,2868,216,225,145,2163,1,0,0,1,0,7
3273,14,9,108,1,3271,212,222,147,2663,0,0,1,0,0,7
3379,312,12,324,57,3772,186,231,184,1824,0,0,1,1,0,7
3210,209,16,30,11,2753,207,253,178,2581,1,0,0,1,0,7
3300,5,11,488,104,2758,205,218,149,2287,0,0,1,1,0,7
3334,9,6,603,39,828,214,228,152,1554,0,0,1,1,0,7
3312,88,14,420,78,3772,240,216,103,1583,1,0,0,1,0,7
3357,34,12,618,192,3566,218,213,129,1768,0,0,1,1,0,7
3325,68,8,60,3,1846,229,223,127,3298,1,0,0,1,0,7
3475,331,11,153,28,1558,195,227,171,1935,0,1,0,1,0,7
3257,19,11,108,6,3245,212,217,141,2754,0,0,1,1,0,7
3248,352,26,277,102,3922,165,184,151,3573,0,0,1,1,0,7
3755,15,20,977,346,4800,198,194,128,2936,0,0,1,1,0,7
3403,204,9,890,164,2954,215,248,168,1836,0,0,1,1,0,7
3300,123,19,42,11,2287,249,222,93,268,0,0,1,1,0,7
3337,317,24,67,4,4270,152,212,197,4043,1,0,0,1,0,7
3407,342,10,735,68,1409,199,225,164,1584,0,0,1,1,0,7
3408,54,9,664,198,660,225,221,130,330,0,1,0,1,0,7
3326,89,12,268,57,1110,237,221,113,1300,0,0,1,1,0,7
3336,63,1,570,41,916,220,236,153,1430,0,0,1,1,0,7
3376,69,3,616,39,1620,223,233,145,2438,0,0,1,1,0,7
3301,9,6,0,0,4286,214,228,152,3882,1,0,0,1,0,7
3260,320,15,295,81,4435,180,225,184,1410,1,0,0,1,0,7
3416,348,9,612,77,1492,203,225,161,1471,0,0,1,1,0,7
3457,284,2,771,118,1664,214,239,163,1436,0,0,1,1,0,7
3474,317,17,90,27,1604,174,223,188,1958,0,1,0,1,0,7
3417,54,8,671,178,3004,225,223,131,2191,0,0,1,1,0,7
3422,82,11,573,265,1597,235,220,115,824,0,0,1,1,0,7
3494,127,15,514,1,1200,243,229,111,703,0,1,0,1,0,7
3392,124,28,258,154,3824,253,206,60,3328,0,0,1,1,0,7
3298,6,17,1248,281,2109,197,205,142,1936,0,0,1,1,0,7
3517,270,5,459,70,1445,207,241,173,1937,0,1,0,1,0,7
3332,87,20,576,166,1642,244,204,80,1650,1,0,0,1,0,7
3497,94,10,573,4,1200,236,226,120,666,0,1,0,1,0,7
3365,78,6,485,43,1082,227,230,137,2442,0,0,1,1,0,7
3301,135,4,30,1,2430,226,238,146,408,0,0,1,1,0,7
3338,56,11,108,3,2123,227,217,122,3247,1,0,0,1,0,7
3339,335,9,108,-2,5010,200,228,167,3453,0,0,1,1,0,7
3353,124,9,234,31,1848,235,234,130,3199,1,0,0,1,0,7
3340,8,13,437,101,3241,204,213,145,2437,0,0,1,1,0,7
3241,22,15,845,112,2214,210,208,131,2250,0,0,1,1,0,7
3396,153,19,268,37,4209,239,237,120,3322,0,0,1,1,0,7
3361,340,13,108,34,2510,192,220,167,591,0,0,1,1,0,7
3365,242,4,30,1,2721,213,242,167,696,0,0,1,1,0,7
3220,96,20,228,53,874,248,206,77,849,0,0,1,1,0,7
3561,0,8,242,68,1670,209,226,155,1315,0,1,0,1,0,7
3368,117,18,124,5,4140,248,221,94,3719,0,0,1,1,0,7
3333,116,37,366,100,2045,253,179,18,1440,1,0,0,1,0,7
3398,52,11,510,26,738,226,215,122,750,0,1,0,1,0,7
3315,61,12,67,11,2938,230,215,117,2356,1,0,0,1,0,7
3261,173,16,240,43,3018,228,246,145,2285,1,0,0,1,0,7
3597,13,16,335,60,1822,203,207,138,1657,0,1,0,1,0,7
3413,349,13,990,74,1359,195,218,161,1745,0,0,1,1,0,7
3280,71,16,30,-2,2264,236,208,99,2812,1,0,0,1,0,7
3375,96,23,446,142,2040,249,199,65,1498,1,0,0,1,0,7
3360,166,10,1114,158,2758,229,244,145,1695,0,0,1,1,0,7
3403,59,6,655,124,1909,224,228,139,1806,1,0,0,1,0,7
3323,59,11,30,-1,3581,228,217,120,2919,0,0,1,1,0,7
3369,278,11,108,9,4989,189,242,192,3754,0,0,1,1,0,7
3346,109,16,95,17,1392,246,219,97,1541,0,1,0,1,0,7
3381,198,21,108,8,2620,209,252,169,518,0,0,1,1,0,7
3405,46,14,335,56,3171,224,208,115,1463,0,0,1,1,0,7
3218,45,4,0,0,3054,221,231,146,2282,1,0,0,1,0,7
3552,340,6,228,59,1624,208,232,162,1252,0,1,0,1,0,7
3286,105,5,466,16,3693,228,234,140,1209,0,0,1,1,0,7
3408,323,12,470,52,1790,188,227,178,594,0,0,1,1,0,7
3222,51,27,67,17,1585,221,170,67,713,0,0,1,1,0,7
3373,137,17,0,0,2721,244,232,111,618,0,0,1,1,0,7
3337,338,9,127,-4,5010,200,227,166,3423,0,0,1,1,0,7
3305,153,20,60,9,2353,240,237,118,324,0,0,1,1,0,7
3244,77,21,120,23,2455,241,197,0,469,0,0,1,1,0,7
3455,120,24,256,92,3961,252,212,73,3690,0,0,1,1,0,7
3438,130,21,150,0,3095,249,223,92,997,0,0,1,1,0,7
3311,65,15,30,-11,2058,233,208,103,3087,1,0,0,1,0,7
3481,17,10,469,217,1200,212,219,144,1728,0,1,0,1,0,7
3197,139,17,256,-9,2083,243,233,113,2822,1,0,0,1,0,7
3278,342,3,30,1,3879,213,235,159,3778,1,0,0,1,0,7
3371,83,10,150,22,2764,235,222,119,1657,0,0,1,1,0,7
3410,354,16,404,62,3867,191,210,155,3375,0,0,1,1,0,7
3257,23,4,60,5,3495,218,231,151,3800,1,0,0,1,0,7
3405,185,10,1061,56,3237,222,248,158,1200,0,0,1,1,0,7
3326,68,12,42,3,2899,232,216,114,2352,1,0,0,1,0,7
3446,7,4,1001,107,1436,215,232,154,1666,0,0,1,1,0,7
3438,300,17,255,21,5132,172,231,199,4020,0,0,1,1,0,7
3259,104,20,300,93,1480,249,210,80,1451,1,0,0,1,0,7
3275,338,18,228,39,1986,179,212,171,408,0,0,1,1,0,7
3291,36,14,420,126,3445,218,208,123,1992,0,0,1,1,0,7
3354,187,9,95,0,4582,221,247,159,4286,0,0,1,0,0,7
3378,105,13,124,17,2506,242,223,108,1184,0,0,1,1,0,7
3375,180,5,1034,173,2884,222,243,156,1448,0,0,1,1,0,7
3338,254,26,283,68,3447,152,246,226,1507,0,0,1,1,0,7
3387,170,13,408,133,2215,229,245,146,576,0,0,1,1,0,7
3295,293,7,120,11,4901,200,239,178,3132,0,0,1,1,0,7
3255,85,9,85,1,2363,233,225,124,2784,1,0,0,1,0,7
3329,85,13,124,9,2778,238,218,109,1731,0,0,1,1,0,7
3375,357,18,467,41,3784,190,206,151,3443,0,0,1,1,0,7
3293,110,22,242,42,1031,251,211,77,1129,0,0,1,1,0,7
3471,15,12,421,123,4090,209,215,142,3291,0,0,1,1,0,7
3441,76,7,268,93,3890,229,227,131,3225,0,0,1,1,0,7
3240,15,15,994,115,2160,206,209,138,2177,0,0,1,1,0,7
3293,86,18,371,59,3719,243,206,85,1630,1,0,0,1,0,7
3267,118,33,437,110,1112,254,191,36,1107,0,0,1,1,0,7
3445,119,14,408,48,2230,244,227,108,3476,1,0,0,1,0,7
3384,90,3,285,32,3460,224,234,146,2135,1,0,0,1,0,7
3307,11,15,90,11,3783,203,207,139,2133,1,0,0,1,0,7
3392,114,6,150,26,4373,232,233,135,4322,0,0,1,0,0,7
3392,341,14,124,16,2561,191,219,167,2549,0,0,1,1,0,7
3397,195,7,150,4,2912,219,246,162,408,0,0,1,1,0,7
3392,30,8,234,9,3304,218,223,141,2219,1,0,0,1,0,7
3391,62,41,127,65,2001,217,125,1,914,0,0,1,1,0,7
3436,0,9,481,97,1631,207,223,154,1321,0,0,1,1,0,7
3349,155,5,192,27,1800,226,240,149,3178,1,0,0,1,0,7
3369,87,5,513,47,1080,227,232,140,2412,0,0,1,1,0,7
3389,180,13,808,140,4328,224,248,153,2419,0,0,1,1,0,7
3322,93,13,30,3,2128,240,220,108,966,0,0,1,1,0,7
3416,11,19,433,201,4402,196,198,134,3810,0,0,1,1,0,7
3361,231,6,323,45,3666,210,246,173,2105,0,0,1,1,0,7
3312,108,23,30,10,1944,252,207,71,858,0,0,1,1,0,7
3390,263,17,845,208,4620,176,246,208,2787,0,0,1,1,0,7
3352,100,13,277,26,2630,241,222,110,2475,1,0,0,1,0,7
3404,121,14,618,175,630,243,228,111,391,0,1,0,1,0,7
3310,83,44,268,89,2480,235,125,0,513,0,0,1,1,0,7
3268,18,12,150,-3,3279,211,215,139,2704,0,0,1,1,0,7
3263,67,10,256,-39,1761,231,219,120,1104,0,0,1,1,0,7
3500,14,12,573,152,4265,208,214,141,3346,0,0,1,1,0,7
3393,69,11,612,114,1846,231,219,119,1860,1,0,0,1,0,7
3315,332,17,1260,298,1910,178,216,177,1974,0,0,1,1,0,7
3249,28,8,42,-1,3121,217,223,141,2676,0,0,1,0,0,7
3409,72,5,408,-12,902,225,231,141,771,0,1,0,1,0,7
3430,95,15,741,67,882,243,216,98,395,0,1,0,1,0,7
3313,326,3,175,40,3073,211,235,163,2258,1,0,0,1,0,7
3215,122,23,30,5,2512,252,214,77,2820,1,0,0,1,0,7
3323,315,14,201,-3,5013,181,228,186,3273,0,0,1,1,0,7
3337,257,5,42,-4,4950,208,243,173,3486,0,0,1,1,0,7
3252,174,13,210,34,2843,227,246,148,2463,1,0,0,1,0,7
3295,269,20,108,34,3891,166,243,215,1236,1,0,0,1,0,7
3364,169,33,362,180,1802,224,232,112,484,0,0,1,1,0,7
3313,68,20,379,84,600,236,196,83,800,0,1,0,1,0,7
3458,110,23,402,61,2297,252,208,71,3529,1,0,0,1,0,7
3293,334,19,283,51,2012,174,212,175,458,0,0,1,1,0,7
3475,292,9,212,29,5265,194,238,185,4140,0,0,1,1,0,7
3351,305,19,30,13,2227,163,225,201,1182,0,0,1,1,0,7
3252,120,24,42,14,4013,252,212,73,3365,0,0,1,1,0,7
3280,32,16,390,115,3425,215,204,121,2030,0,0,1,1,0,7
3315,87,23,60,0,2081,246,194,64,841,0,0,1,1,0,7
3387,180,9,1095,185,3171,224,246,155,1090,0,0,1,1,0,7
3483,66,35,212,86,2516,229,148,22,3805,1,0,0,1,0,7
3305,325,9,201,0,4987,197,230,172,3185,0,0,1,1,0,7
3251,328,22,499,149,3554,161,208,183,3486,0,0,1,1,0,7
3311,356,12,573,115,2759,200,218,155,2210,0,0,1,1,0,7
3367,22,5,0,0,2750,217,229,149,2250,1,0,0,1,0,7
3454,175,13,853,105,3435,227,246,149,1213,0,0,1,1,0,7
3462,306,19,192,15,1471,164,225,200,1846,0,1,0,1,0,7
3421,54,15,708,210,3295,228,207,110,1749,0,0,1,1,0,7
3421,302,12,391,27,4960,186,234,188,4087,0,0,1,1,0,7
3396,97,6,30,0,2357,230,231,135,3602,1,0,0,1,0,7
3255,121,1,42,-1,3589,221,237,152,3784,1,0,0,1,0,7
3367,184,12,592,109,4439,222,248,157,2571,0,0,1,1,0,7
3358,218,6,30,-1,4611,214,246,168,4251,0,0,1,0,0,7
3370,171,10,1123,131,2809,227,245,149,1712,0,0,1,1,0,7
3312,57,11,484,98,782,228,216,120,1173,0,0,1,1,0,7
3390,150,22,42,7,2707,242,233,108,607,0,0,1,1,0,7
3280,151,2,67,1,3918,222,239,152,3672,1,0,0,1,0,7
3267,102,12,525,108,603,239,225,114,1027,0,0,1,1,0,7
3425,30,7,175,68,1057,218,226,143,1041,0,1,0,1,0,7
3293,349,14,1200,276,1994,193,215,161,2012,0,0,1,1,0,7
3390,34,12,272,41,3128,218,213,129,1518,0,0,1,1,0,7
3361,161,16,691,82,4273,235,242,133,2234,0,0,1,1,0,7
3769,344,14,983,323,5066,192,218,164,3178,0,0,1,1,0,7
3826,18,14,1068,377,4690,208,210,136,2770,0,0,1,1,0,7
3405,102,13,457,248,1501,242,222,107,807,0,0,1,1,0,7
3378,138,14,811,139,2850,241,234,120,2349,0,0,1,1,0,7
3340,313,17,90,29,2948,171,224,193,2227,1,0,0,1,0,7
3385,58,12,162,36,2888,228,215,117,1537,0,0,1,1,0,7
3515,72,31,313,118,2550,237,163,34,3824,1,0,0,1,0,7
3395,131,17,845,185,779,245,228,105,108,0,1,0,1,0,7
3476,95,24,339,79,2413,250,196,61,3663,1,0,0,1,0,7
3356,76,29,210,63,2239,241,174,44,2018,0,0,1,1,0,7
3325,104,10,277,40,2630,237,228,121,1559,0,0,1,1,0,7
3231,158,8,42,4,4126,229,242,146,2522,1,0,0,1,0,7
3391,74,8,108,-5,2272,230,226,129,3560,1,0,0,1,0,7
3202,131,14,247,-4,2077,242,232,116,2844,1,0,0,1,0,7
3271,45,9,42,0,3240,223,220,131,2605,0,0,1,0,0,7
3398,72,23,247,86,2347,239,189,70,1969,0,0,1,1,0,7
3535,287,9,537,87,1470,195,240,185,1992,0,1,0,1,0,7
3387,39,13,532,148,3155,220,210,122,2162,0,0,1,1,0,7
3353,177,16,1019,114,2684,226,247,148,2106,0,0,1,1,0,7
3381,77,16,633,102,1790,239,209,96,1800,1,0,0,1,0,7
3308,12,15,67,6,3761,204,209,140,2188,1,0,0,1,0,7
3361,164,8,85,-6,2907,227,243,148,560,0,0,1,1,0,7
3354,94,9,60,-11,2228,235,226,122,3318,1,0,0,1,0,7
3425,129,13,90,-14,2965,241,232,119,872,0,0,1,1,0,7
3243,340,24,430,137,3677,163,197,169,3511,0,0,1,1,0,7
3326,61,18,134,-5,3060,232,201,95,1790,0,0,1,1,0,7
3268,37,10,30,8,3216,220,219,133,2589,0,0,1,0,0,7
3243,194,4,201,43,2639,219,243,160,2672,1,0,0,1,0,7
3437,135,18,124,-2,3024,245,230,107,932,0,0,1,1,0,7
3164,14,7,30,-2,2742,213,225,149,2657,1,0,0,0,0,7
